object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
30148172,180.703125,-2.537361,279.470674,58.102172,0,0.3414,0.3508,0.0078,41.3495,0.020,42
30201771,83.496094,-20.423615,223.746352,-25.826842,0,0.2965,0.3523,0.6068,41.3607,0.031,42
30210862,154.863281,-36.053589,271.498947,17.377021,0,0.0000,0.0000,0.0000,nan,0.086,16
30251446,240.644531,-22.993395,350.206649,21.861597,0,0.4617,0.4510,0.5475,41.9935,0.140,15
30252332,76.113281,-32.089951,234.492711,-35.561469,0,0.3135,0.2562,1.0647,40.5629,0.014,15
30293921,186.503906,-9.896853,292.620749,52.465188,0,0.1306,0.1185,0.1854,38.7107,0.050,90
30303838,83.760506,-45.389202,251.480644,-31.946118,0,0.4098,0.3037,0.7044,40.9859,0.039,90
30328471,45.861244,-51.062042,265.789463,-55.463757,0,0.0000,0.0000,0.0000,nan,0.020,65
30398950,8.613281,-24.624317,65.231511,-85.432679,0,0.0436,0.0715,0.0185,37.5454,0.013,62
30406165,355.957031,-2.388015,86.863544,-60.435574,0,0.4220,0.4412,0.5414,41.9369,0.033,90
30414766,332.402344,-31.738394,15.516535,-54.664954,0,0.0000,0.0000,0.0000,nan,0.015,16
30415620,332.929688,-11.262980,47.968629,-49.322169,0,0.3825,0.3657,0.4350,41.4553,0.032,90
30417758,255.585938,-2.238686,17.596831,22.936096,0,0.0000,0.0000,0.0000,nan,0.233,16
30431518,122.695312,-2.537361,224.594737,16.350555,0,0.1098,2.3984,0.6593,46.4384,0.058,42
30437593,40.781250,-8.234748,182.589153,-57.520623,0,0.3420,0.3311,0.0104,41.2035,0.021,88
30460636,267.539062,-4.331149,21.908399,11.539410,0,0.0000,0.0000,0.0000,nan,0.951,16
30506386,124.628906,-3.284369,226.270076,17.662276,0,0.0000,0.0000,0.0000,nan,0.054,16
30514094,45.175781,-26.944359,220.078359,-61.295502,0,0.9953,1.5448,0.2597,45.2680,0.013,95
30534719,168.222656,-9.896853,266.740478,45.935746,0,0.2548,0.2951,0.0306,40.9145,0.046,42
30558039,53.423645,-52.222923,263.892127,-50.767434,0,0.1991,0.1832,0.0089,39.7440,0.013,52
30559210,39.550781,-7.180756,179.613423,-57.769778,0,0.3996,0.3789,0.0450,41.5455,0.020,90
30576273,73.476562,-31.213543,232.839472,-37.572167,0,0.1672,0.1890,0.0270,39.8190,0.016,42
30579629,191.705200,-57.970295,302.317532,4.895945,0,0.0000,0.0000,0.0000,nan,0.537,92
30606045,107.964424,-42.410164,253.526289,-14.421946,0,0.0000,0.0000,0.0000,nan,0.124,6
30620888,120.410156,-33.510056,250.249480,-1.602931,0,0.0000,0.0000,0.0000,nan,0.674,16
30652072,0.351562,-38.491302,342.451146,-74.550474,0,0.4551,0.4386,0.0405,41.9216,0.012,42
30670672,20.214844,-30.000000,238.628259,-82.932464,0,0.3172,0.3632,0.8819,41.4383,0.016,42
30695149,218.847656,-5.979157,343.987366,48.430037,0,0.2486,2.6520,0.9513,46.7030,0.054,67
30719257,159.609375,0.447628,247.257444,48.402192,0,0.4958,0.4824,0.0123,42.1677,0.055,90
30725091,123.574219,-16.957764,237.755857,9.678511,0,0.2433,0.5621,0.0737,42.5674,0.070,67
30729131,230.976562,-25.778666,340.984627,25.607912,0,0.0760,0.0763,0.0204,37.6919,0.161,67
30735456,279.316406,-38.300922,356.710163,-13.854235,0,0.2333,0.4586,0.1298,42.0367,0.094,62
30776756,216.035156,-5.379379,340.972283,50.517278,0,0.0000,0.0000,0.0000,nan,0.042,16
30811767,227.850677,-48.727589,325.385712,7.946215,0,0.1514,0.1196,0.0113,38.7328,0.326,62
30906546,153.281250,-4.929937,246.837189,40.108665,0,0.1898,0.1909,0.0133,39.8441,0.032,42
30912889,97.734375,-26.110529,234.587852,-15.787485,0,0.1860,0.1854,0.0097,39.7727,0.053,67
30927482,207.597656,-7.180756,327.631977,52.840526,0,0.3929,0.4280,0.0141,41.8581,0.026,90
30947259,335.547943,-49.117878,345.263523,-53.905221,0,0.1104,0.1198,0.0130,38.7359,0.012,62
30948935,75.761719,-26.610098,227.909538,-34.520396,0,0.1987,0.5733,0.5266,42.6190,0.024,42
30971441,47.285156,-35.685333,237.884635,-59.571686,0,0.5609,0.6132,0.0990,42.7964,0.014,15
30978418,66.445312,-16.490370,212.418154,-39.495298,0,0.0000,0.0000,0.0000,nan,0.033,65
31001297,291.269531,-34.590576,3.989262,-21.470545,0,0.1609,0.1712,0.0148,39.5817,0.097,42
31045582,224.296875,-31.563116,332.065354,24.100188,0,0.0000,0.0000,0.0000,nan,0.118,16
31090093,43.242188,-1.641510,176.902943,-51.307268,0,0.0000,0.0000,0.0000,nan,0.051,92
31116320,130.957031,-29.656013,252.211023,7.969108,0,0.3761,0.3232,0.3771,41.1422,0.123,90
31151787,13.535156,-19.788050,127.896850,-82.633729,0,0.2552,2.7761,0.8355,46.8231,0.019,42
31171384,116.894531,-2.089372,221.319977,11.482462,0,0.0000,0.0000,0.0000,nan,0.041,16
31231705,104.765625,-29.484461,240.346185,-11.458629,0,0.7144,0.7330,0.0666,43.2695,0.114,42
31292040,316.334747,-45.783966,354.445383,-42.001137,0,0.0558,0.0828,0.0205,37.8796,0.027,64
31294384,245.742188,0.149208,14.042638,32.564434,0,0.0000,0.0000,0.0000,nan,0.070,65
31307707,94.707115,-45.191612,252.954996,-24.358684,0,0.3412,0.3213,0.0108,41.1281,0.064,90
31322805,132.539062,-31.914005,254.850692,7.643636,0,0.0000,0.0000,0.0000,nan,0.246,16
31385110,125.489693,-53.956783,269.506752,-9.625034,0,0.3838,0.4038,0.1206,41.7084,0.287,52
31387343,76.500000,-43.008633,247.945497,-36.869091,0,0.0000,0.0000,0.0000,nan,0.012,65
31419827,185.976562,2.537361,286.760293,64.541187,0,0.4002,0.4050,0.0092,41.7163,0.014,62
31464194,59.941406,-12.024699,203.555300,-43.451310,0,0.7073,0.6713,0.0172,43.0357,0.043,95
31502268,220.781250,-7.933337,344.558618,45.718736,0,0.1909,0.2499,0.3274,40.5010,0.066,90
31529185,81.470589,-61.755440,270.937385,-33.730907,0,0.3594,0.5038,0.5941,42.2811,0.042,15
31563138,303.750000,-32.619843,9.391714,-30.870611,0,0.1611,0.2075,0.6520,40.0453,0.181,64
31601139,165.761719,-32.442867,277.815141,25.088797,0,0.4420,0.4268,0.0203,41.8511,0.077,90
31604350,86.517860,-58.919773,267.490098,-31.318603,0,0.2297,0.4879,0.8131,42.1974,0.068,90
31677779,209.355469,-6.579593,330.674386,52.701293,0,0.1177,0.1224,0.0100,38.7855,0.030,42
31725628,0.351562,-33.689194,358.558484,-77.389141,0,0.0608,0.0646,0.0136,37.3127,0.012,42
31730775,354.550781,-26.944359,29.383027,-73.705526,0,0.2621,0.2867,0.0235,40.8424,0.015,15
31732480,157.675781,-14.169522,258.965743,36.416000,0,0.0000,0.0000,0.0000,nan,0.063,6
31739726,225.845078,-50.285809,323.460373,7.252318,0,0.2995,0.3523,0.3859,41.3609,0.409,62
31768757,263.985138,-52.416012,338.901092,-10.704780,0,0.5166,0.5450,0.3573,42.4864,0.181,88
31818648,74.707031,-5.979157,205.058554,-27.718464,0,0.1040,0.1091,0.0222,38.5183,0.041,42
31833409,334.511719,-22.669609,31.627652,-55.064891,0,0.1992,0.2052,0.0142,40.0181,0.025,90
31866026,100.722656,-8.084014,219.180072,-5.565120,0,0.0000,0.0000,0.0000,nan,0.479,16
31884982,332.402344,-2.985506,57.783825,-44.428169,0,0.2599,0.2562,0.0069,40.5623,0.107,67
31904681,351.929352,-55.873348,324.861893,-57.545961,0,0.4551,0.4481,0.0207,41.9770,0.011,90
31920022,322.264587,-48.336796,350.323005,-45.742436,0,0.1772,0.1704,0.0173,39.5702,0.022,90
31930691,336.796875,-17.113819,42.058973,-55.262446,0,0.1284,0.1681,0.2749,39.5383,0.030,90
31965152,236.953125,-4.630479,3.065934,36.891031,0,0.1269,0.1957,0.3760,39.9034,0.214,52
31971611,4.042969,-36.423573,339.565688,-78.071785,0,0.1549,0.1179,0.4031,38.6984,0.011,42
31982536,90.527344,-26.610098,232.563830,-21.974291,0,0.7838,0.7820,0.0170,43.4417,0.020,95
32010245,123.750000,-34.409527,252.506840,0.237534,0,0.1120,0.0884,0.0250,38.0300,0.447,42
32014077,26.542969,-7.782714,159.285716,-66.709274,0,0.0000,0.0000,0.0000,nan,0.021,65
32022852,301.289062,-10.351558,31.820139,-21.021300,0,0.0000,0.0000,0.0000,nan,0.118,65
32034643,348.750000,-34.048595,8.543418,-68.184874,0,0.2020,0.2388,0.0110,40.3897,0.021,42
32037298,25.488281,-5.379379,154.122127,-65.145784,0,0.3210,0.3226,0.0107,41.1378,0.022,42
32141863,50.097656,-9.896853,193.984366,-50.929556,0,0.4849,0.5359,0.0449,42.4420,0.054,42
32159308,215.723679,-47.357574,318.585958,12.715269,0,0.0000,0.0000,0.0000,nan,0.133,92
32166561,58.598900,-56.255466,267.698798,-46.402343,0,0.4819,0.5223,0.0288,42.3753,0.013,90
32195171,357.011719,-20.423615,54.373969,-74.041243,0,0.1937,0.1913,0.0107,39.8486,0.019,62
32211456,208.678757,-54.148899,312.200728,7.580174,0,0.0000,0.0000,0.0000,nan,0.398,16
32229396,312.250000,-56.637199,340.618552,-38.391887,0,0.0000,0.0000,0.0000,nan,0.053,16
32237771,342.246094,0.895283,71.519213,-49.352016,0,0.3261,0.4633,0.8065,42.0631,0.083,90
32325962,125.332031,-34.953865,253.688372,1.007509,0,0.0000,0.0000,0.0000,nan,0.668,16
32370698,240.117188,-3.732834,6.345952,34.964493,0,0.4977,0.5322,1.4530,42.4244,0.251,90
32403528,273.430481,-48.336796,345.476216,-14.106636,0,0.4067,0.4578,0.2323,42.0324,0.092,42
32454888,166.866028,-51.062042,286.760460,8.515764,0,0.0000,0.0000,0.0000,nan,0.308,65
32503295,59.414062,-15.249383,207.351690,-45.267181,0,0.0657,0.0324,0.0338,35.7652,0.042,15
32515689,188.613281,-22.993395,297.848753,39.710656,0,0.4162,0.4224,0.0223,41.8247,0.055,62
32534614,347.871094,-1.790785,75.312638,-55.138372,0,0.3546,0.3822,0.4316,41.5680,0.032,90
32550698,184.218750,-4.630479,286.901413,57.161613,0,0.2022,0.1933,0.0142,39.8742,0.036,15
32555628,146.250000,-3.732834,239.997292,35.479327,0,0.0000,0.0000,0.0000,nan,0.045,65
32634221,197.402344,-14.477512,309.533865,48.161165,0,0.1444,0.5675,0.3286,42.5924,0.059,15
32654684,112.238373,-58.160370,269.727843,-18.110999,0,0.7515,0.7744,0.0347,43.4158,0.168,88
32662207,32.167969,-7.782714,169.898960,-63.372470,0,0.2691,0.2641,0.0290,40.6377,0.020,90
32678830,147.832031,-6.579593,243.923151,34.933408,0,0.4171,0.3894,0.6535,41.6154,0.060,42
32687569,211.640625,-23.480536,324.408162,36.238563,0,0.3734,0.5720,0.5485,42.6133,0.059,52
32704988,72.556183,-57.018551,265.826591,-38.826079,0,0.1587,1.8943,0.5061,45.8127,0.008,15
32720723,324.667969,-7.782714,46.678015,-40.510470,0,0.3981,0.3445,0.0409,41.3040,0.032,90
32818827,359.648438,1.641510,96.972710,-58.541329,0,0.2910,0.2986,0.0110,40.9441,0.022,90
32835374,39.199219,-39.450893,249.047083,-64.905999,0,0.7527,0.7024,0.0424,43.1558,0.015,90
32862120,248.378906,-30.691587,349.280335,11.567908,0,0.1664,0.1599,0.0075,39.4184,0.348,90
32888326,345.058594,-0.298417,73.458369,-52.150420,0,0.4129,0.4762,0.0376,42.1344,0.043,67
32908557,164.531250,-26.443335,273.586227,29.893365,0,0.0000,0.0000,0.0000,nan,0.090,65
32921240,26.718750,-24.788561,205.395164,-77.328419,0,0.3417,0.4750,0.0626,42.1275,0.013,90
32924992,309.023438,0.746060,46.261123,-22.734533,0,2.3932,2.5386,0.1633,46.5881,0.064,88
32957208,247.851562,-11.567418,4.484146,24.127751,0,0.0000,0.0000,0.0000,nan,0.414,92
33009012,46.230469,-35.685333,238.092182,-60.422025,0,0.1938,0.1865,0.0113,39.7872,0.015,88
33015212,252.773438,-4.630479,13.770452,24.071953,0,0.0000,0.0000,0.0000,nan,0.269,16
33018587,15.894495,-49.312840,297.714533,-67.692248,0,0.6140,0.5256,0.4053,42.3917,0.008,90
33020668,32.343750,-36.981888,248.707016,-70.827566,0,0.1778,0.1882,0.0094,39.8095,0.012,42
33023998,79.628906,-26.944359,229.450880,-31.302155,0,0.0000,0.0000,0.0000,nan,0.015,65
33037345,11.425781,-21.381943,109.815968,-84.107092,0,0.2973,0.3054,0.0252,41.0001,0.014,90
33061874,40.078125,-11.567418,186.906840,-60.088564,0,0.0000,0.0000,0.0000,nan,0.031,16
33065798,21.380091,-48.727589,288.189808,-67.413542,0,0.0703,0.0929,0.0241,38.1448,0.008,64
33086563,208.828125,-18.367102,323.481540,41.941699,0,0.1712,0.1816,0.0165,39.7237,0.077,15
33094373,254.179688,1.641510,20.504654,26.104172,0,0.5969,0.6661,0.0727,43.0153,0.069,88
33111509,89.304123,-53.956783,261.876644,-29.434970,0,0.0000,0.0000,0.0000,nan,0.107,65
33113294,238.359375,1.940072,10.843214,39.708459,0,0.3884,0.3869,0.0145,41.5991,0.092,90
33146867,209.003906,-0.596842,334.800226,58.221909,0,0.0211,0.0182,0.0166,34.4902,0.035,62
33173185,109.687500,-7.030393,222.309065,2.820335,0,0.0000,0.0000,0.0000,nan,0.261,16
33240187,114.329269,-43.804489,256.867450,-10.830710,0,0.0000,0.0000,0.0000,nan,0.259,16
33253530,0.703125,-18.367102,68.443026,-75.787537,0,0.2388,0.2240,0.0110,40.2324,0.018,15
33266451,18.457031,-22.024313,169.054392,-82.793647,0,0.0928,0.0911,0.0119,38.0988,0.021,42
33268391,45.351562,-34.048595,234.909978,-61.316505,0,0.2135,0.2019,0.0110,39.9795,0.015,52
33300303,37.791264,-51.642994,272.273493,-59.135927,0,0.2055,0.2005,0.0240,39.9625,0.030,62
33347845,121.640625,-4.630479,225.949936,14.405861,0,0.1257,0.1591,0.5938,39.4062,0.030,15
33357757,85.958084,-59.109406,267.705844,-31.610399,0,0.3846,2.7535,1.2432,46.8017,0.058,90
33370936,162.246094,-15.404094,264.319886,38.119825,0,0.3382,0.5353,0.4464,42.4392,0.049,90
33378056,60.693275,-45.389202,251.737888,-48.088929,0,0.8566,1.0299,0.2058,44.1794,0.009,90
33424129,10.722656,-0.596842,118.157283,-63.389323,0,0.1749,0.2085,0.0169,40.0571,0.016,90
33431026,101.953125,-31.213543,240.951031,-14.379552,0,0.6417,0.6765,0.0250,43.0563,0.082,90
33455211,323.323700,-57.970295,336.960997,-43.859685,0,0.3152,0.3099,0.0130,41.0370,0.039,15
33461462,81.577538,-55.299438,263.166879,-33.971302,0,0.0891,0.1036,0.0151,38.3969,0.037,52
33463014,301.331787,-50.091457,348.817085,-32.051786,0,0.1823,0.2154,0.0173,40.1366,0.043,62
33476053,238.886719,-24.296478,347.983476,22.060390,0,0.0945,2.4352,0.0675,46.4785,0.189,42
33627375,335.769226,-58.730057,331.626704,-49.310017,0,0.0000,0.0000,0.0000,nan,0.020,16
33652637,236.953125,-31.563116,341.449743,17.815565,0,0.5164,0.5202,0.0187,42.3643,0.102,52
33670176,314.824219,-7.782714,40.966740,-31.908557,0,0.2067,0.2063,0.0080,40.0316,0.061,42
33754302,311.308594,-13.248015,33.432959,-31.143553,0,0.0000,0.0000,0.0000,nan,0.036,65
33827660,40.078125,-0.746060,172.196877,-52.873772,0,0.3742,0.3791,0.0079,41.5472,0.027,90
33829304,190.546875,-3.732834,298.440320,59.058216,0,0.5377,0.5131,0.1688,42.3287,0.021,90
33834663,201.982758,-57.780128,307.798169,4.746409,0,0.0000,0.0000,0.0000,nan,0.588,53
33843890,302.519531,-11.110882,31.631722,-22.438154,0,0.0000,0.0000,0.0000,nan,0.099,6
33846439,6.855469,-2.388015,108.830144,-64.600198,0,0.4027,0.4068,0.8562,41.7279,0.025,62
33860082,77.579185,-48.727589,255.111221,-36.399812,0,0.0348,0.0411,0.0114,36.2964,0.011,90
33860513,230.273438,-30.865255,337.129672,21.891273,0,0.2060,2.8090,1.3147,46.8540,0.201,90
33898090,41.660156,-20.105511,204.223518,-62.762353,0,0.2730,0.2558,0.0084,40.5588,0.027,90
33900038,85.178574,-53.572231,261.180766,-31.829668,0,0.5442,0.5835,0.0345,42.6655,0.050,90
33930630,85.367645,-52.029728,259.381888,-31.604178,0,0.1615,0.1491,0.0107,39.2511,0.037,15
33971518,283.047333,-58.730057,337.267033,-23.032815,0,0.0000,0.0000,0.0000,nan,0.100,65
34001553,240.820312,-6.729813,4.009581,32.576708,0,0.0000,0.0000,0.0000,nan,0.172,16
34019936,261.190491,-54.916332,335.851357,-10.617683,0,0.3168,0.3076,0.9702,41.0184,0.156,42
34052183,187.031250,-15.249383,294.634036,47.246408,0,0.6869,0.6484,0.1064,42.9440,0.042,88
34073118,86.835938,-21.542267,226.133773,-23.324394,0,0.7693,0.7683,0.0338,43.3948,0.037,95
34161124,353.320312,-14.631667,63.478765,-67.929063,0,0.0000,0.0000,0.0000,nan,0.025,65
34187658,82.089844,-35.318771,239.564615,-31.408004,0,0.5477,0.5324,0.0150,42.4252,0.028,90
34215867,29.003906,-30.691587,230.915320,-75.440070,0,0.2507,0.2359,0.8553,40.3589,0.014,42
34226707,66.238319,-50.091457,257.554316,-43.659847,0,0.0593,0.0510,0.0150,36.7770,0.012,42
34238974,184.746094,-13.554784,290.967115,48.561571,0,0.1111,0.1465,0.0626,39.2097,0.049,62
34242583,118.828125,-18.367102,236.577336,5.088261,0,0.0000,0.0000,0.0000,nan,0.200,65
34256026,25.312500,-38.873585,264.545034,-74.314598,0,0.1387,0.1319,0.2935,38.9616,0.013,42
34260744,129.199219,1.193748,224.520406,23.846977,0,0.0459,0.0794,0.0276,37.7830,0.040,42
34276621,177.363281,-11.415158,279.589376,48.627083,0,0.0872,0.0796,1.1009,37.7894,0.029,42
34344225,68.942307,-61.189777,271.611540,-39.707071,0,0.2697,0.3799,0.9194,41.5527,0.015,42
34346376,208.636368,-42.410164,315.186604,18.954940,0,0.0000,0.0000,0.0000,nan,0.065,65
34359070,194.871246,-46.375080,304.379188,16.474053,0,0.3804,0.3877,0.0278,41.6048,0.086,90
34401716,116.015625,-1.641510,220.495095,10.919005,0,0.0000,0.0000,0.0000,nan,0.065,65
34413965,301.992188,-5.529265,36.764897,-19.528688,0,0.2877,0.2969,0.1005,40.9295,0.106,52
34416322,182.323944,-50.285809,296.071499,12.023742,0,0.3277,0.4658,0.8065,42.0769,0.162,90
34431594,179.648438,-0.447628,276.052207,59.637606,0,0.1966,0.1971,0.3204,39.9215,0.021,42
34518664,29.423077,-46.178181,272.756620,-66.876834,0,0.1496,0.1328,0.0205,38.9775,0.018,62
34531358,69.082031,0.298417,195.678622,-29.500008,0,0.0000,0.0000,0.0000,nan,0.068,16
34544723,181.933594,-7.180756,284.228112,54.096280,0,0.1843,0.1885,0.0085,39.8127,0.025,42
34548484,63.808594,-0.298417,192.932927,-34.268305,0,0.0000,0.0000,0.0000,nan,0.113,65
34660019,123.925781,-32.089951,250.660417,1.649573,0,0.0000,0.0000,0.0000,nan,0.471,16
34677468,66.269531,-14.477512,209.936810,-38.877528,0,0.3094,0.3236,0.0102,41.1459,0.057,90
34690063,285.000000,-46.768478,349.999433,-20.793125,0,0.3012,0.4402,0.0381,41.9309,0.053,42
34736525,184.395355,-49.896984,297.356426,12.607890,0,0.2139,2.5314,1.0401,46.5807,0.152,90
34746698,98.085938,-34.409527,242.772612,-18.589254,0,0.0719,0.0871,0.8131,37.9957,0.091,90
34750342,271.018097,-48.727589,344.396873,-12.840652,0,0.1908,0.2114,0.0192,40.0914,0.145,90
34755672,100.347595,-55.299438,264.638354,-23.396197,0,0.2694,0.2764,0.0256,40.7510,0.107,90
34768808,50.976562,-41.212543,247.209798,-55.808711,0,0.1606,0.1383,1.1154,39.0735,0.011,62
34777076,260.076935,-53.764561,336.468900,-9.443752,0,0.6877,0.6866,0.0066,43.0956,0.178,88
34804035,190.195312,-10.048350,298.597048,52.733679,0,0.1988,0.1065,1.0969,38.4603,0.030,90
34819740,74.355469,-4.780192,203.678042,-27.467260,0,0.1726,0.1449,0.0351,39.1832,0.035,42
34856104,338.707306,-51.836418,339.561394,-54.450415,0,0.5484,0.5430,0.0098,42.4768,0.011,90
34858934,138.339844,-23.969482,251.971229,16.665214,0,0.0000,0.0000,0.0000,nan,0.174,92
34866353,28.476562,-7.632146,163.014417,-65.519031,0,0.0000,0.0000,0.0000,nan,0.018,16
34875805,99.735580,-51.255806,260.290027,-22.705660,0,0.2532,0.2526,0.0039,40.5281,0.041,42
34971934,205.750000,-56.637199,310.012071,5.524076,0,0.2958,0.2602,0.0294,40.6006,0.508,90
34975830,41.132812,-3.732834,176.981723,-54.275526,0,0.0000,0.0000,0.0000,nan,0.023,65
34976571,128.496094,-37.168900,256.979267,1.796581,0,0.0000,0.0000,0.0000,nan,0.634,92
34991896,174.199219,-38.300922,287.187587,22.278122,0,0.0000,0.0000,0.0000,nan,0.108,16
35005260,101.601562,-10.351558,221.607892,-5.805656,0,0.0000,0.0000,0.0000,nan,0.524,16
35012598,147.128906,-17.896090,253.158104,26.811890,0,0.2491,0.2786,0.0535,40.7709,0.038,15
35012811,4.346591,-57.399525,311.875320,-59.133553,0,0.4598,0.3313,0.3894,41.2047,0.008,88
35020005,108.808594,-13.248015,227.408576,-0.842745,0,0.2490,0.2490,0.0149,40.4921,0.720,90
35054397,294.785156,-36.423573,3.037162,-24.753999,0,0.0174,0.0371,0.0181,36.0685,0.165,90
35114427,90.000000,-8.838267,215.099619,-15.413566,0,0.0000,0.0000,0.0000,nan,0.311,65
35160935,91.831398,-58.160370,266.830827,-28.501588,0,0.0000,0.0000,0.0000,nan,0.037,65
35176095,73.300781,-15.713861,214.608003,-33.102006,0,0.2836,0.2860,0.0126,40.8364,0.064,67
35193977,77.576691,-59.867073,268.891983,-35.815536,0,0.0000,0.0000,0.0000,nan,0.023,16
35253243,226.230469,-8.385539,349.984382,41.975206,0,0.2242,0.5218,0.4444,42.3723,0.067,42
35268410,142.558594,-23.969482,254.690983,19.524914,0,0.0000,0.0000,0.0000,nan,0.061,6
35291617,306.210938,-25.778666,17.752260,-31.061870,0,0.1680,0.9827,0.7365,44.0535,0.053,15
35302023,64.863281,-18.839405,214.600194,-41.742037,0,0.1956,0.1910,0.0234,39.8450,0.039,42
35319631,158.730469,-0.298417,247.187307,47.250311,0,0.4638,0.5195,0.0261,42.3608,0.064,42
35337692,71.191406,-17.896090,216.159897,-35.785627,0,0.0000,0.0000,0.0000,nan,0.038,65
35341109,225.527344,-41.411190,327.720224,15.086393,0,0.9971,0.9455,0.2093,43.9498,0.073,95
35411122,219.375000,-20.902014,333.765634,35.540888,0,0.0606,0.0768,0.0051,37.7069,0.075,64
35431766,133.769531,-24.953020,250.009576,12.834494,0,0.2088,0.4982,0.1561,42.2516,0.129,62
35446325,127.792969,-23.643314,245.618552,9.254886,0,3.2858,1.0503,0.2972,44.2320,0.080,88
35463750,97.910156,-13.248015,222.626127,-10.325275,0,0.0000,0.0000,0.0000,nan,0.270,65
35473629,232.382812,-9.442778,354.789904,37.041550,0,0.8749,0.8650,0.0880,43.7116,0.121,88
35499531,296.191406,-17.582775,22.629251,-19.474147,0,0.4233,0.4199,0.0216,41.8089,0.100,90
35502516,184.921875,-23.806295,293.642424,38.492072,0,0.1626,0.1732,0.0115,39.6087,0.079,90
35513155,183.515625,-21.863451,291.557182,40.181352,0,0.1243,0.1406,0.0148,39.1129,0.057,42
35569540,117.421875,-0.447628,220.093011,12.721029,0,0.1856,0.1996,0.0197,39.9517,0.048,15
35593703,157.108704,-46.964977,279.109409,9.185079,0,0.5688,0.5456,0.0281,42.4890,0.193,42
35618243,61.523438,-27.784405,225.526681,-47.104697,0,0.0681,0.1104,0.0284,38.5440,0.031,62
35630788,142.558594,-16.646040,248.851402,24.458946,0,0.0694,0.0682,0.0065,37.4361,0.052,64
35689739,144.667969,-33.152889,262.837084,14.321146,0,0.0000,0.0000,0.0000,nan,0.110,65
35730106,348.574219,-13.861950,58.413801,-63.747297,0,0.0569,0.0810,0.0172,37.8295,0.027,42
35730975,154.687500,-10.351558,253.065381,37.326029,0,0.1134,0.2910,0.5849,40.8794,0.037,62
35740235,151.875000,-29.484461,265.194395,21.124796,0,2.1187,1.4902,0.4063,45.1715,0.049,88
35748453,178.242188,1.940072,271.386097,61.178422,0,0.2108,0.2120,0.0045,40.0979,0.015,62
35775635,214.772720,-44.597992,318.942265,15.531703,0,0.3130,0.2193,0.2333,40.1810,0.114,42
35784052,252.949219,-28.291550,353.753284,10.058725,0,0.2396,0.2243,0.0811,40.2359,0.254,90
