"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","CPI","TOT","AGRWTH","M","2010-09",2.128582,
"ESP","CPI","TOT","AGRWTH","M","2010-10",2.332067,
"ESP","CPI","TOT","AGRWTH","M","2010-11",2.332355,
"ESP","CPI","TOT","AGRWTH","M","2010-12",2.988496,
"ESP","CPI","TOT","AGRWTH","M","2011-01",3.269784,
"ESP","CPI","TOT","AGRWTH","M","2011-02",3.589004,
"ESP","CPI","TOT","AGRWTH","M","2011-03",3.595946,
"ESP","CPI","TOT","AGRWTH","M","2011-04",3.779491,
"ESP","CPI","TOT","AGRWTH","M","2011-05",3.514027,
"ESP","CPI","TOT","AGRWTH","M","2011-06",3.184349,
"ESP","CPI","TOT","AGRWTH","M","2011-07",3.093245,
"ESP","CPI","TOT","AGRWTH","M","2011-08",2.961145,
"ESP","CPI","TOT","AGRWTH","M","2011-09",3.141723,
"ESP","CPI","TOT","AGRWTH","M","2011-10",3.013309,
"ESP","CPI","TOT","AGRWTH","M","2011-11",2.873587,
"ESP","CPI","TOT","AGRWTH","M","2011-12",2.377584,
"ESP","CPI","TOT","AGRWTH","M","2012-01",1.99803,
"ESP","CPI","TOT","AGRWTH","M","2012-02",1.974572,
"ESP","CPI","TOT","AGRWTH","M","2012-03",1.898629,
"ESP","CPI","TOT","AGRWTH","M","2012-04",2.059952,
"ESP","CPI","TOT","AGRWTH","M","2012-05",1.942634,
"ESP","CPI","TOT","AGRWTH","M","2012-06",1.896041,
"ESP","CPI","TOT","AGRWTH","M","2012-07",2.205898,
"ESP","CPI","TOT","AGRWTH","M","2012-08",2.65515,
"ESP","CPI","TOT","AGRWTH","M","2012-09",3.412495,
"ESP","CPI","TOT","AGRWTH","M","2012-10",3.474655,
"ESP","CPI","TOT","AGRWTH","M","2012-11",2.929628,
"ESP","CPI","TOT","AGRWTH","M","2012-12",2.867912,
"ESP","CPI","TOT","AGRWTH","M","2013-01",2.683075,
"ESP","CPI","TOT","AGRWTH","M","2013-02",2.754176,
"ESP","CPI","TOT","AGRWTH","M","2013-03",2.425898,
"ESP","CPI","TOT","AGRWTH","M","2013-04",1.38512,
"ESP","CPI","TOT","AGRWTH","M","2013-05",1.723409,
"ESP","CPI","TOT","AGRWTH","M","2013-06",2.063478,
"ESP","CPI","TOT","AGRWTH","M","2013-07",1.775154,
"ESP","CPI","TOT","AGRWTH","M","2013-08",1.518914,
"ESP","CPI","TOT","AGRWTH","M","2013-09",0.3414362,
"ESP","CPI","TOT","AGRWTH","M","2013-10",-0.09969302,
"ESP","CPI","TOT","AGRWTH","M","2013-11",0.2322456,
"ESP","CPI","TOT","AGRWTH","M","2013-12",0.2518345,
"ESP","CPI","TOT","AGRWTH","M","2014-01",0.1990737,
"ESP","CPI","TOT","AGRWTH","M","2014-02",-0.01797555,
"ESP","CPI","TOT","AGRWTH","M","2014-03",-0.145291,
"ESP","CPI","TOT","AGRWTH","M","2014-04",0.367822,
"ESP","CPI","TOT","AGRWTH","M","2014-05",0.2058387,
"ESP","CPI","TOT","AGRWTH","M","2014-06",0.08596923,
"ESP","CPI","TOT","AGRWTH","M","2014-07",-0.3406935,
"ESP","CPI","TOT","AGRWTH","M","2014-08",-0.4931181,
"ESP","CPI","TOT","AGRWTH","M","2014-09",-0.1547604,
"ESP","CPI","TOT","AGRWTH","M","2014-10",-0.09485229,
"ESP","CPI","TOT","AGRWTH","M","2014-11",-0.3717179,
"ESP","CPI","TOT","AGRWTH","M","2014-12",-1.041256,
"ESP","CPI","TOT","AGRWTH","M","2015-01",-1.318863,
"ESP","CPI","TOT","AGRWTH","M","2015-02",-1.073733,
"ESP","CPI","TOT","AGRWTH","M","2015-03",-0.66373,
"ESP","CPI","TOT","AGRWTH","M","2015-04",-0.6351558,
"ESP","CPI","TOT","AGRWTH","M","2015-05",-0.1827016,
"ESP","CPI","TOT","AGRWTH","M","2015-06",0.05627629,
"ESP","CPI","TOT","AGRWTH","M","2015-07",0.06777363,
"ESP","CPI","TOT","AGRWTH","M","2015-08",-0.4219241,
"ESP","CPI","TOT","AGRWTH","M","2015-09",-0.8783348,
"ESP","CPI","TOT","AGRWTH","M","2015-10",-0.7071226,
"ESP","CPI","TOT","AGRWTH","M","2015-11",-0.274138,
"ESP","CPI","TOT","AGRWTH","M","2015-12",0.016923,
"ESP","CPI","TOT","AGRWTH","M","2016-01",-0.2883419,
"ESP","CPI","TOT","AGRWTH","M","2016-02",-0.8430682,
"ESP","CPI","TOT","AGRWTH","M","2016-03",-0.8407239,
"ESP","CPI","TOT","AGRWTH","M","2016-04",-1.054756,
"ESP","CPI","TOT","AGRWTH","M","2016-05",-0.9883945,
"ESP","CPI","TOT","AGRWTH","M","2016-06",-0.7953188,
"ESP","CPI","TOT","AGRWTH","M","2016-07",-0.5936137,
"ESP","CPI","TOT","AGRWTH","M","2016-08",-0.1339089,
"ESP","CPI","TOT","AGRWTH","M","2016-09",0.1784264,
"ESP","CPI","TOT","AGRWTH","M","2016-10",0.6792896,
"ESP","CPI","TOT","AGRWTH","M","2016-11",0.6748241,
"ESP","CPI","TOT","AGRWTH","M","2016-12",1.569592,
"ESP","CPI","TOT","AGRWTH","M","2017-01",2.974958,
"ESP","CPI","TOT","AGRWTH","M","2017-02",2.967172,
"ESP","CPI","TOT","AGRWTH","M","2017-03",2.289605,
"ESP","CPI","TOT","AGRWTH","M","2017-04",2.553978,
"ESP","CPI","TOT","AGRWTH","M","2017-05",1.935568,
"ESP","CPI","TOT","AGRWTH","M","2017-06",1.509892,
"ESP","CPI","TOT","AGRWTH","M","2017-07",1.548003,
"ESP","CPI","TOT","AGRWTH","M","2017-08",1.620069,
"ESP","CPI","TOT","AGRWTH","M","2017-09",1.792093,
"ESP","CPI","TOT","AGRWTH","M","2017-10",1.570028,
"ESP","CPI","TOT","AGRWTH","M","2017-11",1.665895,
"ESP","CPI","TOT","AGRWTH","M","2017-12",1.112211,
"ESP","CPI","TOT","AGRWTH","M","2018-01",0.5744522,
"ESP","CPI","TOT","AGRWTH","M","2018-02",1.07395,
"ESP","CPI","TOT","AGRWTH","M","2018-03",1.214627,
"ESP","CPI","TOT","AGRWTH","M","2018-04",1.07864,
"ESP","CPI","TOT","AGRWTH","M","2018-05",2.051739,
"ESP","CPI","TOT","AGRWTH","M","2018-06",2.274264,
"ESP","CPI","TOT","AGRWTH","M","2018-07",2.246648,
"ESP","CPI","TOT","AGRWTH","M","2018-08",2.189005,
"ESP","CPI","TOT","AGRWTH","M","2018-09",2.259904,
"ESP","CPI","TOT","AGRWTH","M","2018-10",2.262633,
"ESP","CPI","TOT","AGRWTH","M","2018-11",1.686107,
"ESP","CPI","TOT","AGRWTH","M","2018-12",1.183323,
"ESP","CPI","TOT","AGRWTH","M","2019-01",0.9797102,
"ESP","CPI","TOT","AGRWTH","M","2019-02",1.089934,
"ESP","CPI","TOT","AGRWTH","M","2019-03",1.337842,
"ESP","CPI","TOT","AGRWTH","M","2019-04",1.520732,
"ESP","CPI","TOT","AGRWTH","M","2019-05",0.8097671,
"ESP","CPI","TOT","AGRWTH","M","2019-06",0.4292175,
"ESP","CPI","TOT","AGRWTH","M","2019-07",0.5268846,
"SWE","CPI","TOT","AGRWTH","M","2003-02",3.321581,
"SWE","CPI","TOT","AGRWTH","M","2003-03",2.969532,
"SWE","CPI","TOT","AGRWTH","M","2003-04",2.161647,
"SWE","CPI","TOT","AGRWTH","M","2003-05",1.779711,
"SWE","CPI","TOT","AGRWTH","M","2003-06",1.646904,
"SWE","CPI","TOT","AGRWTH","M","2003-07",1.656444,
"SWE","CPI","TOT","AGRWTH","M","2003-08",1.567375,
"SWE","CPI","TOT","AGRWTH","M","2003-09",1.533698,
"SWE","CPI","TOT","AGRWTH","M","2003-10",1.274556,
"SWE","CPI","TOT","AGRWTH","M","2003-11",1.310425,
"SWE","CPI","TOT","AGRWTH","M","2003-12",1.272403,
"SWE","CPI","TOT","AGRWTH","M","2004-01",0.7247427,
"SWE","CPI","TOT","AGRWTH","M","2004-02",-0.3987069,
"SWE","CPI","TOT","AGRWTH","M","2004-03",-0.1608119,
"SWE","CPI","TOT","AGRWTH","M","2004-04",0.2151772,
"SWE","CPI","TOT","AGRWTH","M","2004-05",0.5816667,
"SWE","CPI","TOT","AGRWTH","M","2004-06",0.4212573,
"SWE","CPI","TOT","AGRWTH","M","2004-07",0.6178192,
"SWE","CPI","TOT","AGRWTH","M","2004-08",0.5276473,
"SWE","CPI","TOT","AGRWTH","M","2004-09",0.5310179,
"SWE","CPI","TOT","AGRWTH","M","2004-10",0.7601291,
"SWE","CPI","TOT","AGRWTH","M","2004-11",0.3916355,
"SWE","CPI","TOT","AGRWTH","M","2004-12",0.2800014,
"SWE","CPI","TOT","AGRWTH","M","2005-01",-0.02518348,
"SWE","CPI","TOT","AGRWTH","M","2005-02",0.6888096,
"SWE","CPI","TOT","AGRWTH","M","2005-03",0.1324361,
"SWE","CPI","TOT","AGRWTH","M","2005-04",0.2576582,
"SWE","CPI","TOT","AGRWTH","M","2005-05",0.07853497,
"SWE","CPI","TOT","AGRWTH","M","2005-06",0.5521494,
"SWE","CPI","TOT","AGRWTH","M","2005-07",0.330353,
"SWE","CPI","TOT","AGRWTH","M","2005-08",0.6435145,
"SWE","CPI","TOT","AGRWTH","M","2005-09",0.5995932,
"SWE","CPI","TOT","AGRWTH","M","2005-10",0.4803928,
"SWE","CPI","TOT","AGRWTH","M","2005-11",0.8160052,
"SWE","CPI","TOT","AGRWTH","M","2005-12",0.8841954,
"SWE","CPI","TOT","AGRWTH","M","2006-01",0.6117529,
"SWE","CPI","TOT","AGRWTH","M","2006-02",0.6088825,
"SWE","CPI","TOT","AGRWTH","M","2006-03",1.122431,
"SWE","CPI","TOT","AGRWTH","M","2006-04",1.484866,
"SWE","CPI","TOT","AGRWTH","M","2006-05",1.573034,
"SWE","CPI","TOT","AGRWTH","M","2006-06",1.50829,
"SWE","CPI","TOT","AGRWTH","M","2006-07",1.710748,
"SWE","CPI","TOT","AGRWTH","M","2006-08",1.582425,
"SWE","CPI","TOT","AGRWTH","M","2006-09",1.479405,
"SWE","CPI","TOT","AGRWTH","M","2006-10",1.310338,
"SWE","CPI","TOT","AGRWTH","M","2006-11",1.682701,
"SWE","CPI","TOT","AGRWTH","M","2006-12",1.635796,
"SWE","CPI","TOT","AGRWTH","M","2007-01",1.938553,
"SWE","CPI","TOT","AGRWTH","M","2007-02",1.975792,
"SWE","CPI","TOT","AGRWTH","M","2007-03",1.923009,
"SWE","CPI","TOT","AGRWTH","M","2007-04",1.923889,
"SWE","CPI","TOT","AGRWTH","M","2007-05",1.657536,
"SWE","CPI","TOT","AGRWTH","M","2007-06",1.851201,
"SWE","CPI","TOT","AGRWTH","M","2007-07",1.864949,
"SWE","CPI","TOT","AGRWTH","M","2007-08",1.76876,
"SWE","CPI","TOT","AGRWTH","M","2007-09",2.188505,
"SWE","CPI","TOT","AGRWTH","M","2007-10",2.719614,
"SWE","CPI","TOT","AGRWTH","M","2007-11",3.253849,
"SWE","CPI","TOT","AGRWTH","M","2007-12",3.452851,
"SWE","CPI","TOT","AGRWTH","M","2008-01",3.196379,
"SWE","CPI","TOT","AGRWTH","M","2008-02",3.103508,
"SWE","CPI","TOT","AGRWTH","M","2008-03",3.409288,
"SWE","CPI","TOT","AGRWTH","M","2008-04",3.34035,
"SWE","CPI","TOT","AGRWTH","M","2008-05",3.858643,
"SWE","CPI","TOT","AGRWTH","M","2008-06",4.18348,
"SWE","CPI","TOT","AGRWTH","M","2008-07",4.134858,
"SWE","CPI","TOT","AGRWTH","M","2008-08",4.343319,
"SWE","CPI","TOT","AGRWTH","M","2008-09",4.372221,
"SWE","CPI","TOT","AGRWTH","M","2008-10",3.985026,
"SWE","CPI","TOT","AGRWTH","M","2008-11",2.471682,
"SWE","CPI","TOT","AGRWTH","M","2008-12",0.9010529,
"SWE","CPI","TOT","AGRWTH","M","2009-01",1.27839,
"SWE","CPI","TOT","AGRWTH","M","2009-02",0.8837273,
"SWE","CPI","TOT","AGRWTH","M","2009-03",0.2146499,
"SWE","CPI","TOT","AGRWTH","M","2009-04",-0.07012389,
"SWE","CPI","TOT","AGRWTH","M","2009-05",-0.7184434,
"SWE","CPI","TOT","AGRWTH","M","2009-06",-0.9500794,
"SWE","CPI","TOT","AGRWTH","M","2009-07",-1.20414,
"SWE","CPI","TOT","AGRWTH","M","2009-08",-1.168952,
"SWE","CPI","TOT","AGRWTH","M","2009-09",-1.87164,
"SWE","CPI","TOT","AGRWTH","M","2009-10",-1.780338,
"SWE","CPI","TOT","AGRWTH","M","2009-11",-0.9932027,
"SWE","CPI","TOT","AGRWTH","M","2009-12",0.5752701,
"SWE","CPI","TOT","AGRWTH","M","2010-01",0.3122063,
"SWE","CPI","TOT","AGRWTH","M","2010-02",0.8927673,
"SWE","CPI","TOT","AGRWTH","M","2010-03",0.8467202,
"SWE","CPI","TOT","AGRWTH","M","2010-04",0.7050725,
"SWE","CPI","TOT","AGRWTH","M","2010-05",1.152467,
"SWE","CPI","TOT","AGRWTH","M","2010-06",0.9257712,
"SWE","CPI","TOT","AGRWTH","M","2010-07",1.081154,
"SWE","CPI","TOT","AGRWTH","M","2010-08",0.877869,
"SWE","CPI","TOT","AGRWTH","M","2010-09",1.416308,
"SWE","CPI","TOT","AGRWTH","M","2010-10",1.486072,
"SWE","CPI","TOT","AGRWTH","M","2010-11",1.846359,
"SWE","CPI","TOT","AGRWTH","M","2010-12",2.337801,
"SWE","CPI","TOT","AGRWTH","M","2011-01",2.45641,
"SWE","CPI","TOT","AGRWTH","M","2011-02",2.464988,
"SWE","CPI","TOT","AGRWTH","M","2011-03",2.913749,
"SWE","CPI","TOT","AGRWTH","M","2011-04",3.341408,
"SWE","CPI","TOT","AGRWTH","M","2011-05",3.341834,
"SWE","CPI","TOT","AGRWTH","M","2011-06",3.079674,
"SWE","CPI","TOT","AGRWTH","M","2011-07",3.348281,
"SWE","CPI","TOT","AGRWTH","M","2011-08",3.37463,
"SWE","CPI","TOT","AGRWTH","M","2011-09",3.227825,
"SWE","CPI","TOT","AGRWTH","M","2011-10",2.902357,
"SWE","CPI","TOT","AGRWTH","M","2011-11",2.804411,
"SWE","CPI","TOT","AGRWTH","M","2011-12",2.287645,
"SWE","CPI","TOT","AGRWTH","M","2012-01",1.861832,
"SWE","CPI","TOT","AGRWTH","M","2012-02",1.91546,
"SWE","CPI","TOT","AGRWTH","M","2012-03",1.512367,
"SWE","CPI","TOT","AGRWTH","M","2012-04",1.300411,
"SWE","CPI","TOT","AGRWTH","M","2012-05",1.02878,
"SWE","CPI","TOT","AGRWTH","M","2012-06",1.018376,
"SWE","CPI","TOT","AGRWTH","M","2012-07",0.674959,
"SWE","CPI","TOT","AGRWTH","M","2012-08",0.7454294,
"SWE","CPI","TOT","AGRWTH","M","2012-09",0.4466992,
"SWE","CPI","TOT","AGRWTH","M","2012-10",0.373301,
"SWE","CPI","TOT","AGRWTH","M","2012-11",-0.1082251,
"SWE","CPI","TOT","AGRWTH","M","2012-12",-0.05400597,
"SWE","CPI","TOT","AGRWTH","M","2013-01",0.04810005,
"SWE","CPI","TOT","AGRWTH","M","2013-02",-0.1688328,
"SWE","CPI","TOT","AGRWTH","M","2013-03",-0.0476493,
"SWE","CPI","TOT","AGRWTH","M","2013-04",-0.4627722,
"SWE","CPI","TOT","AGRWTH","M","2013-05",-0.2188878,
"SWE","CPI","TOT","AGRWTH","M","2013-06",-0.1462872,
"SWE","CPI","TOT","AGRWTH","M","2013-07",0.1021613,
"SWE","CPI","TOT","AGRWTH","M","2013-08",0.09248924,
"SWE","CPI","TOT","AGRWTH","M","2013-09",0.07623646,
"SWE","CPI","TOT","AGRWTH","M","2013-10",-0.06039607,
"SWE","CPI","TOT","AGRWTH","M","2013-11",0.1210885,
"SWE","CPI","TOT","AGRWTH","M","2013-12",0.1366772,
"SWE","CPI","TOT","AGRWTH","M","2014-01",-0.1955128,
"SWE","CPI","TOT","AGRWTH","M","2014-02",-0.2201729,
"SWE","CPI","TOT","AGRWTH","M","2014-03",-0.6260925,
"SWE","CPI","TOT","AGRWTH","M","2014-04",-0.04458173,
"SWE","CPI","TOT","AGRWTH","M","2014-05",-0.155783,
"SWE","CPI","TOT","AGRWTH","M","2014-06",0.2261219,
"SWE","CPI","TOT","AGRWTH","M","2014-07",0.03827141,
"SWE","CPI","TOT","AGRWTH","M","2014-08",-0.1561305,
"SWE","CPI","TOT","AGRWTH","M","2014-09",-0.3808919,
"SWE","CPI","TOT","AGRWTH","M","2014-10",-0.1208651,
"SWE","CPI","TOT","AGRWTH","M","2014-11",-0.2036919,
"SWE","CPI","TOT","AGRWTH","M","2014-12",-0.3142458,
"SWE","CPI","TOT","AGRWTH","M","2015-01",-0.20553,
"SWE","CPI","TOT","AGRWTH","M","2015-02",0.07355293,
"SWE","CPI","TOT","AGRWTH","M","2015-03",0.1631061,
"SWE","CPI","TOT","AGRWTH","M","2015-04",-0.2325656,
"SWE","CPI","TOT","AGRWTH","M","2015-05",0.06049992,
"SWE","CPI","TOT","AGRWTH","M","2015-06",-0.4353352,
"SWE","CPI","TOT","AGRWTH","M","2015-07",-0.07651354,
"SWE","CPI","TOT","AGRWTH","M","2015-08",-0.1723313,
"SWE","CPI","TOT","AGRWTH","M","2015-09",0.06691094,
"SWE","CPI","TOT","AGRWTH","M","2015-10",0.08598179,
"SWE","CPI","TOT","AGRWTH","M","2015-11",0.06059446,
"SWE","CPI","TOT","AGRWTH","M","2015-12",0.0509473,
"SWE","CPI","TOT","AGRWTH","M","2016-01",0.765889,
"SWE","CPI","TOT","AGRWTH","M","2016-02",0.3866679,
"SWE","CPI","TOT","AGRWTH","M","2016-03",0.8014305,
"SWE","CPI","TOT","AGRWTH","M","2016-04",0.7919275,
"SWE","CPI","TOT","AGRWTH","M","2016-05",0.6269094,
"SWE","CPI","TOT","AGRWTH","M","2016-06",1.024479,
"SWE","CPI","TOT","AGRWTH","M","2016-07",1.052867,
"SWE","CPI","TOT","AGRWTH","M","2016-08",1.141268,
"SWE","CPI","TOT","AGRWTH","M","2016-09",0.9074699,
"SWE","CPI","TOT","AGRWTH","M","2016-10",1.180438,
"SWE","CPI","TOT","AGRWTH","M","2016-11",1.386454,
"SWE","CPI","TOT","AGRWTH","M","2016-12",1.740874,
"SWE","CPI","TOT","AGRWTH","M","2017-01",1.395586,
"SWE","CPI","TOT","AGRWTH","M","2017-02",1.779461,
"SWE","CPI","TOT","AGRWTH","M","2017-03",1.260691,
"SWE","CPI","TOT","AGRWTH","M","2017-04",1.869218,
"SWE","CPI","TOT","AGRWTH","M","2017-05",1.748838,
"SWE","CPI","TOT","AGRWTH","M","2017-06",1.715423,
"SWE","CPI","TOT","AGRWTH","M","2017-07",2.197455,
"SWE","CPI","TOT","AGRWTH","M","2017-08",2.149314,
"SWE","CPI","TOT","AGRWTH","M","2017-09",2.11732,
"SWE","CPI","TOT","AGRWTH","M","2017-10",1.691824,
"SWE","CPI","TOT","AGRWTH","M","2017-11",1.867337,
"SWE","CPI","TOT","AGRWTH","M","2017-12",1.736111,
"SWE","CPI","TOT","AGRWTH","M","2018-01",1.577953,
"SWE","CPI","TOT","AGRWTH","M","2018-02",1.607606,
"SWE","CPI","TOT","AGRWTH","M","2018-03",1.901902,
"SWE","CPI","TOT","AGRWTH","M","2018-04",1.729178,
"SWE","CPI","TOT","AGRWTH","M","2018-05",1.902157,
"SWE","CPI","TOT","AGRWTH","M","2018-06",2.06541,
"SWE","CPI","TOT","AGRWTH","M","2018-07",2.051345,
"SWE","CPI","TOT","AGRWTH","M","2018-08",1.995792,
"SWE","CPI","TOT","AGRWTH","M","2018-09",2.323713,
"SWE","CPI","TOT","AGRWTH","M","2018-10",2.269775,
"SWE","CPI","TOT","AGRWTH","M","2018-11",1.962721,
"SWE","CPI","TOT","AGRWTH","M","2018-12",2.041632,
"SWE","CPI","TOT","AGRWTH","M","2019-01",1.875911,
"SWE","CPI","TOT","AGRWTH","M","2019-02",1.893065,
"SWE","CPI","TOT","AGRWTH","M","2019-03",1.851056,
"SWE","CPI","TOT","AGRWTH","M","2019-04",2.143075,
"SWE","CPI","TOT","AGRWTH","M","2019-05",2.162508,
"SWE","CPI","TOT","AGRWTH","M","2019-06",1.780172,
"SWE","CPI","TOT","AGRWTH","M","2019-07",1.65592,
"CHE","CPI","TOT","AGRWTH","M","2003-02",0.9491754,
"CHE","CPI","TOT","AGRWTH","M","2003-03",1.339085,
"CHE","CPI","TOT","AGRWTH","M","2003-04",0.671791,
"CHE","CPI","TOT","AGRWTH","M","2003-05",0.4140629,
"CHE","CPI","TOT","AGRWTH","M","2003-06",0.5481158,
"CHE","CPI","TOT","AGRWTH","M","2003-07",0.2705293,
"CHE","CPI","TOT","AGRWTH","M","2003-08",0.5372521,
"CHE","CPI","TOT","AGRWTH","M","2003-09",0.530364,
"CHE","CPI","TOT","AGRWTH","M","2003-10",0.4537735,
"CHE","CPI","TOT","AGRWTH","M","2003-11",0.5126108,
"CHE","CPI","TOT","AGRWTH","M","2003-12",0.5938203,
"CHE","CPI","TOT","AGRWTH","M","2004-01",0.172403,
"CHE","CPI","TOT","AGRWTH","M","2004-02",0.09064917,
"CHE","CPI","TOT","AGRWTH","M","2004-03",-0.09703136,
"CHE","CPI","TOT","AGRWTH","M","2004-04",0.5459229,
"CHE","CPI","TOT","AGRWTH","M","2004-05",0.9399631,
"CHE","CPI","TOT","AGRWTH","M","2004-06",1.11204,
"CHE","CPI","TOT","AGRWTH","M","2004-07",0.8624169,
"CHE","CPI","TOT","AGRWTH","M","2004-08",1.001052,
"CHE","CPI","TOT","AGRWTH","M","2004-09",0.8608367,
"CHE","CPI","TOT","AGRWTH","M","2004-10",1.292668,
"CHE","CPI","TOT","AGRWTH","M","2004-11",1.517432,
"CHE","CPI","TOT","AGRWTH","M","2004-12",1.33171,
"CHE","CPI","TOT","AGRWTH","M","2005-01",1.204848,
"CHE","CPI","TOT","AGRWTH","M","2005-02",1.410244,
"CHE","CPI","TOT","AGRWTH","M","2005-03",1.441198,
"CHE","CPI","TOT","AGRWTH","M","2005-04",1.415957,
"CHE","CPI","TOT","AGRWTH","M","2005-05",1.08177,
"CHE","CPI","TOT","AGRWTH","M","2005-06",0.6808151,
"CHE","CPI","TOT","AGRWTH","M","2005-07",1.189098,
"CHE","CPI","TOT","AGRWTH","M","2005-08",0.9607608,
"CHE","CPI","TOT","AGRWTH","M","2005-09",1.396591,
"CHE","CPI","TOT","AGRWTH","M","2005-10",1.33317,
"CHE","CPI","TOT","AGRWTH","M","2005-11",0.9515855,
"CHE","CPI","TOT","AGRWTH","M","2005-12",1.006393,
"CHE","CPI","TOT","AGRWTH","M","2006-01",1.29081,
"CHE","CPI","TOT","AGRWTH","M","2006-02",1.383652,
"CHE","CPI","TOT","AGRWTH","M","2006-03",1.028831,
"CHE","CPI","TOT","AGRWTH","M","2006-04",1.059177,
"CHE","CPI","TOT","AGRWTH","M","2006-05",1.361888,
"CHE","CPI","TOT","AGRWTH","M","2006-06",1.562134,
"CHE","CPI","TOT","AGRWTH","M","2006-07",1.424719,
"CHE","CPI","TOT","AGRWTH","M","2006-08",1.452136,
"CHE","CPI","TOT","AGRWTH","M","2006-09",0.793958,
"CHE","CPI","TOT","AGRWTH","M","2006-10",0.2587231,
"CHE","CPI","TOT","AGRWTH","M","2006-11",0.4976379,
"CHE","CPI","TOT","AGRWTH","M","2006-12",0.6210557,
"CHE","CPI","TOT","AGRWTH","M","2007-01",0.1021764,
"CHE","CPI","TOT","AGRWTH","M","2007-02",-0.01144142,
"CHE","CPI","TOT","AGRWTH","M","2007-03",0.1727158,
"CHE","CPI","TOT","AGRWTH","M","2007-04",0.4539854,
"CHE","CPI","TOT","AGRWTH","M","2007-05",0.4879854,
"CHE","CPI","TOT","AGRWTH","M","2007-06",0.6308945,
"CHE","CPI","TOT","AGRWTH","M","2007-07",0.7202842,
"CHE","CPI","TOT","AGRWTH","M","2007-08",0.4357687,
"CHE","CPI","TOT","AGRWTH","M","2007-09",0.7470757,
"CHE","CPI","TOT","AGRWTH","M","2007-10",1.26429,
"CHE","CPI","TOT","AGRWTH","M","2007-11",1.770191,
"CHE","CPI","TOT","AGRWTH","M","2007-12",2.004008,
"CHE","CPI","TOT","AGRWTH","M","2008-01",2.426292,
"CHE","CPI","TOT","AGRWTH","M","2008-02",2.364594,
"CHE","CPI","TOT","AGRWTH","M","2008-03",2.630892,
"CHE","CPI","TOT","AGRWTH","M","2008-04",2.283981,
"CHE","CPI","TOT","AGRWTH","M","2008-05",2.8555,
"CHE","CPI","TOT","AGRWTH","M","2008-06",2.911658,
"CHE","CPI","TOT","AGRWTH","M","2008-07",3.074772,
"CHE","CPI","TOT","AGRWTH","M","2008-08",2.921472,
"CHE","CPI","TOT","AGRWTH","M","2008-09",2.927221,
"CHE","CPI","TOT","AGRWTH","M","2008-10",2.598069,
"CHE","CPI","TOT","AGRWTH","M","2008-11",1.452157,
"CHE","CPI","TOT","AGRWTH","M","2008-12",0.7010068,
"CHE","CPI","TOT","AGRWTH","M","2009-01",0.13908,
"CHE","CPI","TOT","AGRWTH","M","2009-02",0.2375163,
"CHE","CPI","TOT","AGRWTH","M","2009-03",-0.4241361,
"CHE","CPI","TOT","AGRWTH","M","2009-04",-0.3337536,
"CHE","CPI","TOT","AGRWTH","M","2009-05",-0.961154,
"CHE","CPI","TOT","AGRWTH","M","2009-06",-0.9510052,
"CHE","CPI","TOT","AGRWTH","M","2009-07",-1.177709,
"CHE","CPI","TOT","AGRWTH","M","2009-08",-0.8100511,
"CHE","CPI","TOT","AGRWTH","M","2009-09",-0.9224877,
"CHE","CPI","TOT","AGRWTH","M","2009-10",-0.8336549,
"CHE","CPI","TOT","AGRWTH","M","2009-11",0.02391149,
"CHE","CPI","TOT","AGRWTH","M","2009-12",0.2826881,
"CHE","CPI","TOT","AGRWTH","M","2010-01",1.023746,
"CHE","CPI","TOT","AGRWTH","M","2010-02",0.9327145,
"CHE","CPI","TOT","AGRWTH","M","2010-03",1.39971,
"CHE","CPI","TOT","AGRWTH","M","2010-04",1.372658,
"CHE","CPI","TOT","AGRWTH","M","2010-05",1.106686,
"CHE","CPI","TOT","AGRWTH","M","2010-06",0.4863281,
"CHE","CPI","TOT","AGRWTH","M","2010-07",0.4184842,
"CHE","CPI","TOT","AGRWTH","M","2010-08",0.2935003,
"CHE","CPI","TOT","AGRWTH","M","2010-09",0.2830119,
"CHE","CPI","TOT","AGRWTH","M","2010-10",0.1939616,
"CHE","CPI","TOT","AGRWTH","M","2010-11",0.2411068,
"CHE","CPI","TOT","AGRWTH","M","2010-12",0.519572,
"CHE","CPI","TOT","AGRWTH","M","2011-01",0.2784839,
"CHE","CPI","TOT","AGRWTH","M","2011-02",0.5102031,
"CHE","CPI","TOT","AGRWTH","M","2011-03",1.004265,
"CHE","CPI","TOT","AGRWTH","M","2011-04",0.2588865,
"CHE","CPI","TOT","AGRWTH","M","2011-05",0.3690573,
"CHE","CPI","TOT","AGRWTH","M","2011-06",0.5641826,
"CHE","CPI","TOT","AGRWTH","M","2011-07",0.4720441,
"CHE","CPI","TOT","AGRWTH","M","2011-08",0.1922175,
"CHE","CPI","TOT","AGRWTH","M","2011-09",0.4857559,
"CHE","CPI","TOT","AGRWTH","M","2011-10",-0.1125024,
"CHE","CPI","TOT","AGRWTH","M","2011-11",-0.5257328,
"CHE","CPI","TOT","AGRWTH","M","2011-12",-0.7147083,
"CHE","CPI","TOT","AGRWTH","M","2012-01",-0.789483,
"CHE","CPI","TOT","AGRWTH","M","2012-02",-0.8835077,
"CHE","CPI","TOT","AGRWTH","M","2012-03",-0.9542573,
